"bor_subb","name","code","subborough","forhis06","forhis07","forhis08","forhis09","forwh06","forwh07","forwh08","forwh09","hhsiz1990","hhsiz00","hhsiz02","hhsiz05","hhsiz08","kids2000","kids2005","kids2006","kids2007","kids2008","kids2009","rent2002","rent2005","rent2008","rentpct02","rentpct05","rentpct08","pubast90","pubast00","yrhom02","yrhom05","yrhom08","geometry"
"1",501,"North Shore",501,"North Shore",37.0657,34.0317,27.3767,29.3091,13.254,11.8768,11.1788,11.1459,2.7146,2.7338,2.7412,2.801,2.6983,39.2995,43.3788,38.4022,41.5213,39.839,40.3169,800,900,1000,21.1119,24.8073,28.5344,47.329128,6.005791,10.80506793,12.1278533,11.54743334,list(list(c(962498.865920997, 962914.979769352, 963192.444360285, 963358.785756337, 963136.596955887, 963247.440031932, 963413.941978677, 963386.066574449, 963607.792048268, 963885.514352708, 964051.957237642, 964024.02469985, 964218.190985765, 964439.813282605, 964633.95668346, 964706.18985432, 964782.312139196, 964906.487355308, 965106.759367291, 965081.005772556, 965144.051496212, 965118.018310524, 965231.014193199, 965220.922216898, 965207.197237546, 965484.967205518, 965960.814418037, 966312.34020022, 
174312.482350016, 174203.023331008, 173729.216048566, 173583.327679986, 173335.891217176, 173091.366483616, 172896.35226153, 171710.308582786, 171431.254286147, 169367.656403663, 169088.602480381, 167701.521681134, 167575.108192118, 167417.729803586, 166574.461971307, 165896.08769247, 165248.417653175, 164853.744802312, 164726.408996864, 164827.473225951, 164374.762456945, 163947.657137926, 163812.777958672, 163795.279997821, 163548.46181135, 163235.655321141, 162249.897036621, 162067.369161667, 
161959.528852427, 161936.549583228, 161898.927489011, 161740.695021439, 161718.093526085, 161122.07916199, 161103.858339836, 160829.457963325, 160758.021886253, 160668.132056491, 160601.897877788, 160148.82788342, 160195.479363156, 159426.193835088, 159552.290312188, 159762.577460739, 159703.268965398, 159643.591993335, 159571.89283625, 159506.40117408, 159652.119724798, 159484.203460704, 160143.716738844, 160186.069989177, 160212.005615247, 160277.027765481, 160332.274690129, 160344.344697738, 160369.303176055, 
160375.554872884, 160369.821530983, 160299.503589344, 160212.192878298, 160211.468089244, 160266.806516114, 160357.756494985, 160442.53869591, 160479.063791056, 160491.8396664, 160533.453109848, 160599.894671833, 160666.301835181, 160781.271223535, 160859.762165864, 160879.84526204, 160993.041715294, 161107.676905096, 161234.732565574, 161331.489686743, 161760.925641606, 161782.791713446, 161789.092856288, 161850.788214523, 161809.405760002, 161810.487088059, 161823.538501889, 161878.939369719, 161855.950310753, 
161928.810827112, 161592.845649598, 161662.629610232, 161697.766230804, 161732.576588, 161733.090925886, 161723.55191063, 161681.931427944, 161597.261564634, 161597.272011529, 161627.609040293, 161633.093127393, 161686.678020725, 161915.991628535, 162012.305796081, 162078.399423092, 162093.087521425, 162071.967042886, 162076.730141924, 162117.409859989, 162129.518440315, 162078.875154649, 162007.38432162, 161906.409324976, 161864.641976213, 161835.798195627, 161603.207727841, 161555.614086886, 161491.903037007, 
161478.870498827, 161384.254977253, 161272.656437227, 161243.901780752, 161244.528409052, 161209.541052558, 161180.465140105, 161133.567847198, 161104.908834992, 161063.739510864, 161058.64037225, 161035.766057456, 161018.658859557, 160995.790442822, 160972.954307747, 160955.903188546, 160932.96831216, 160891.868208698, 160893.013036266, 160869.770733464, 160877.242839352, 160878.685487866, 160988.764955274, 161338.731694398, 161429.299006069, 161381.839519932, 161496.05839224, 162050.412123973, 
162219.03342065, 162375.612248185, 162616.510061866, 162700.828304842, 163020.209058456, 163339.648364313, 163603.214125668, 163705.18196505, 163824.937149495, 163941.069116839, 164109.769058154, 164260.585358993, 164471.682351229, 164881.477341901, 165068.505185689, 165261.774437035, 165551.742948743, 165660.70201675, 165714.487708878, 165733.149495105, 165932.320394392, 167146.280800739, 167266.885024832, 167423.607014921, 167954.411564101, 168377.142546731, 168412.949246943, 168901.606958296, 
168829.962102186, 170005.803972273, 170096.458842972, 170831.891893391, 170862.582137428, 171103.858144618, 171475.465327235, 171522.42391459, 172179.113539063, 172654.740783963, 172873.276806625, 173275.197234954, 172692.898787559, 172875.614427632, 173458.345699373, 173678.237681001, 174114.109747418, 173784.361634539, 174221.858254951, 174254.732151729, 174436.473169308, 174508.515909178, 174324.633625628, 173632.893333723, 173522.355653261, 173848.058492175, 173773.904540537, 174393.400028726, 
174354.986820024, 173988.85294542, 173660.37654191, 173586.237474589, 173148.737271776, 173108.212844516, 172965.829595301, 173293.399390852, 173220.050103796, 172928.000853212, 173182.816520277, 172963.268880521, 173363.975533468, 173290.690786243, 172999.124986377, 172889.358173689, 172961.757154792, 172899.663689522, 172592.863980123, 172046.584022123, 172007.504582776, 172516.472127974, 172413.12365708, 172380.296909116, 172385.941436173, 172169.957829459, 172177.549161741, 171523.108528091, 
171641.637509452, 172076.844690628, 172121.202787929, 171580.007419689, 171545.522313865, 171651.858715217, 172010.443741621, 172115.408932692, 172210.3501727, 171956.739365336, 172382.5932403, 172381.276431386, 172380.636565028, 172638.578931509, 172673.825108986, 172339.558673455, 172446.943380495, 172591.487802825, 172638.916607839, 172767.535058608, 172986.131077558, 173203.346467926, 173185.435657969, 172984.030105493, 173093.201983335, 173056.26751759, 172920.583328062, 172873.896414552, 172982.781339081, 
172909.669672298, 172909.424480485, 172726.895432479, 172253.270642648, 172279.718132178, 172289.501281639, 172580.922779927, 172470.429730731, 172869.75476729, 173088.427263972, 173270.400306546, 173451.846024056, 173960.430127473, 174142.125629928, 174069.116943652, 174078.936291462, 174396.409495535, 174286.692140274, 174541.452406168, 174605.811108326, 174161.050663467, 174288.203021761, 174399.99390288, 174625.139969996, 175126.742237097, 175157.319559319, 175415.693287643, 175372.851403934, 
175591.061120012, 175663.384979478, 175517.124850669, 175771.159005825, 175588.945626282)))
"2",502,"Mid-Island",502,"Mid-Island",27.9822,18.1193,24.0452,31.1566,20.0616,19.8575,22.487,17.0371,2.8233,2.7176,2.5405,2.6228,2.5749,36.2234,35.763,36.9081,37.6798,37.2447,37.8176,650,800,950,32.3615,27.2584,27.9567,35.182323,2.287034,15.24124639,15.18311073,14.68212416,list(list(c(928296.855871803, 928736.266695137, 929126.997561362, 929339.297285017, 928858.344220412, 928795.424394665, 929505.214774503, 929182.952471956, 929005.773357023, 928626.379395919, 927820.049032225, 927794.297298112, 927925.752166205, 927923.751496384, 928282.430559178, 928296.855871803, 163214.206100315, 163053.623843979, 163217.046623072, 162561.142010218, 161432.090368085, 160505.386209568, 159056.308230853, 158377.566477662, 158739.380236756, 159315.152333602, 160058.050261559, 161165.663680068, 
161577.777007441, 162871.871214765, 163219.339872376, 163214.206100315)), list(c(930978.719067308, 932570.521745262, 932630.629597166, 933366.838398996, 933415.894794823, 933995.159149321, 934695.251591031, 934904.513137859, 935090.255045211, 937125.705102233, 937442.90274272, 937485.063260237, 937604.60925168, 937808.166061048, 938365.059965724, 938652.305027928, 938915.691141408, 939466.285214992, 939747.407976013, 939938.694237725, 940148.273910452, 940705.821360338, 940645.361000969, 940621.024181111, 
940505.888003145, 940870.686179301, 941205.508636399, 941295.315897276, 941546.437873008, 941707.754064758, 941880.990312287, 942425.063722954, 942532.598407122, 942688.723032045, 942814.347320162, 943371.018669427, 943838.696152341, 944270.737685094, 944606.69796115, 944876.901935128, 945134.849010605, 945405.080735973, 945645.017535741, 945921.040668714, 946227.33759714, 946515.308317842, 946761.342752771, 947049.590145656, 947289.497022607, 947529.735884995, 947853.808542754, 948165.968113888, 
948460.052392486, 948700.278785182, 948880.200787976, 949150.404332203, 949834.990422536, 950171.365864881, 950230.802511424, 950525.48381554, 950621.618341633, 951042.582734737, 951264.743455833, 951360.867428785, 951589.232299694, 951799.508759615, 952627.802197842, 952693.866856932, 952879.006093665, 952899.823650686, 953191.937634383, 953282.154851731, 953400.627215997, 953504.901842263, 953625.668944659, 953648.646779692, 953663.910869887, 953741.893674923, 953750.223295451, 953924.695994286, 
954147.70341945, 954389.273408868, 954511.717790895, 954675.213127678, 954808.166623779, 954971.898401054, 954925.102193867, 955224.878137603, 955500.891060105, 955830.676179687, 956088.599771964, 956394.848868338, 956526.780817994, 956958.737598644, 957054.798266788, 958056.54472017, 958990.955252893, 959194.656224188, 959458.302418372, 959691.698807615, 959945.923539998, 959991.162542509, 960152.96225175, 960362.485515251, 960464.323662226, 960601.981338306, 960684.685663236, 960709.941004597, 
960805.701013242, 961075.513199947, 961321.164182264, 961668.755213124, 961672.92093705, 962209.181340525, 962611.586653269, 962719.604743578, 962785.406636511, 962995.302176307, 963049.43706202, 963319.283664126, 963520.260953378, 963600.763315413, 963708.741371151, 965152.390420655, 965200.837989022, 965656.393897875, 965770.56939929, 965866.977688882, 965963.098677353, 966065.32779343, 966160.69171199, 966214.190022071, 967470.94115922, 967496.7323636, 968263.12411492, 968374.788969728, 968526.729799988, 
968812.723929157, 968941.075931728, 969498.174249158, 969085.47001932, 969001.478893278, 968811.003351471, 967813.197878151, 966562.249350801, 965311.018972624, 965232.912678074, 963809.967662362, 963216.767124918, 963142.510040678, 962920.438867374, 962864.913605581, 962753.702636597, 962948.121848048, 963003.488515578, 962308.487410425, 961057.256126991, 960139.434569297, 959638.690704367, 959054.757205477, 959023.308929307, 958219.809066152, 958053.059345665, 957817.361423754, 957290.708454741, 
957158.31442249, 957074.020034026, 956977.473123289, 956917.038395799, 956862.796945825, 956806.55812582, 956772.312824963, 956705.777423592, 956615.318562146, 956542.614131799, 956374.019822256, 956259.369543814, 956168.899081438, 956091.903270444, 956054.656121898, 955522.717063737, 955402.505225123, 955222.867627328, 955001.326355602, 954839.724063847, 954630.098345142, 954588.47909771, 954372.743935802, 954175.333754399, 953953.819791254, 953750.31677764, 953146.061979184, 952763.325841306, 952564.748039831, 
952371.868731792, 952232.958055805, 951991.980488516, 951746.65303131, 951573.106059199, 951357.735492405, 951166.221090699, 950945.00522984, 950543.971608979, 950089.39473117, 950053.638629699, 949975.905949392, 949868.252994597, 949598.722562445, 949809.593878861, 949984.311181652, 950182.876628538, 950297.261360195, 950351.502390165, 950526.304081573, 950610.991966986, 950582.278262496, 950511.197483165, 950481.597052438, 950452.046935443, 950458.636256737, 950435.323256414, 950291.499094845, 
950028.087752227, 949812.281812369, 949512.338751145, 949422.636507788, 949092.754347016, 949003.130945555, 948833.29977473, 948761.315134079, 948701.266710407, 948284.614236153, 947914.04631402, 947673.566256223, 947577.930948626, 947378.875674276, 947006.801273022, 946898.697745961, 946699.463389736, 946544.410257029, 946394.338126707, 946238.172535195, 945883.881958015, 945829.977672955, 945337.575717881, 945121.400888916, 944947.452979311, 944263.018908772, 944315.896197101, 944379.38015945, 
944386.832926892, 944386.289546153, 944319.585513245, 944038.112048553, 943840.453322785, 943678.484737134, 943562.720205741, 943151.300979882, 942613.633677721, 942473.711661872, 942124.998242323, 939105.758349662, 938632.552261687, 938408.016054732, 938384.538174571, 938223.372505048, 938114.791195556, 937707.134159059, 937083.609221575, 937134.577839918, 937145.791918696, 937183.642405866, 937214.547344423, 938172.057200008, 938401.077842888, 938462.133223418, 938455.955271228, 938284.173512632, 
938390.596923234, 938950.532714778, 939800.253576403, 940166.37746316, 940394.631151697, 940563.137577771, 940417.327536413, 939341.665363155, 938333.011748797, 938231.552250534, 938023.245245814, 937565.335475558, 937193.921959205, 936491.112874071, 935910.458413119, 935384.841858366, 934580.945768576, 933304.464669095, 932834.201017009, 933814.415660961, 934452.997639294, 934677.43611346, 934887.451696778, 934813.359731423, 933918.819158999, 935470.406532148, 934279.491829386, 934594.803051309, 
935074.460720103, 935629.923826552, 936094.105330057, 936094.465896387, 935344.510780616, 934565.812778232, 934205.874609482, 934207.298497175, 934680.24944119, 935124.530309933, 935041.729577769, 934567.243356839, 934064.051166975, 933807.993088302, 934134.690370075, 933460.754224208, 933345.882123226, 934200.303164714, 934168.897847597, 933496.36512318, 932466.177408808, 931936.726817654, 931517.358309419, 931406.568318675, 930917.754478337, 930086.167222775, 928808.456285544, 927670.063141358, 
927002.96659792, 927125.641306616, 927239.137923844, 927524.359954941, 927546.254375252, 927555.05797075, 927454.502292897, 927575.870315609, 928094.12738811, 929157.044017914, 929449.838620168, 929591.348116851, 929574.897242528, 929688.994331768, 929670.350915532, 929850.243234852, 929963.336067935, 929987.625888497, 929892.253200121, 929855.390435389, 929717.610701565, 929108.94972529, 929444.530295643, 929580.519638829, 929678.29814968, 930033.421206904, 929702.463614373, 929626.363942581, 929583.685056674, 
930243.427126228, 930417.405650856, 930355.22733619, 930260.03587927, 930242.159993062, 929808.012692072, 928448.803048196, 928223.888396192, 928278.672264445, 928192.530490914, 928410.898604377, 928575.871508138, 928880.781506742, 929186.710541513, 929881.221502722, 929920.009897579, 930841.248661156, 930978.719067308, 170005.803984085, 168829.962107686, 168901.606950703, 168412.94924279, 168377.142539737, 167954.411556081, 167423.607034809, 167266.885025749, 167146.280794627, 165932.320396647, 
165733.149502845, 165714.487714613, 165660.702030949, 165551.742950763, 165261.774455634, 165068.505169204, 164881.477334953, 164471.682360505, 164260.585344471, 164109.769062627, 163941.069100843, 163824.937148643, 163705.181963843, 163603.214112829, 163339.648370635, 163020.209063299, 162700.828308239, 162616.510067696, 162375.612237509, 162219.033418862, 162050.412127056, 161496.058389955, 161381.839502055, 161429.298994926, 161338.731694349, 160988.764954361, 160878.685486815, 160877.24285037, 
160869.770737247, 160893.013038893, 160891.868197967, 160932.968314326, 160955.903182899, 160972.954309523, 160995.790436748, 161018.658873512, 161035.76605097, 161058.64038581, 161063.739527829, 161104.908839515, 161133.567828581, 161180.465146986, 161209.541070848, 161244.528395617, 161243.90176068, 161272.656447264, 161384.254973773, 161478.870499768, 161491.903036546, 161555.614078178, 161603.207725897, 161835.798196327, 161864.641979192, 161906.409322135, 162007.384317107, 162078.875137046, 
162129.518456998, 162117.409872691, 162076.730136354, 162071.967047179, 162093.087535306, 162078.399434624, 162012.305805444, 161915.991610969, 161686.678002682, 161633.093117826, 161627.609027277, 161597.271999163, 161597.261552284, 161681.931428943, 161723.551905818, 161733.090933342, 161732.576588794, 161697.766223416, 161662.629615845, 161592.845632169, 161928.810837284, 161855.950320714, 161878.939371836, 161823.538508693, 161810.487077578, 161809.405761561, 161850.788203608, 161789.092858693, 
161782.791724473, 161760.925658848, 161331.489695717, 161234.732566353, 161107.676898315, 160993.041711603, 160879.845265206, 160859.762163218, 160781.271208062, 160666.301816136, 160599.894669333, 160533.453098512, 160491.83966754, 160479.063800257, 160442.538714341, 160357.756509208, 160266.806506881, 160211.468084706, 160212.192889582, 160299.503591171, 160369.821525098, 160375.554877109, 160369.303188897, 160344.344689278, 160332.27467768, 160277.027760219, 160212.005602447, 160186.069985825, 
160143.716760013, 159484.203457294, 159652.11970982, 159506.401174853, 159571.892832538, 159643.591976524, 159703.268984737, 159762.57745633, 159552.290290616, 159426.193821769, 160195.479370456, 160148.827881049, 160601.897886273, 160668.1320738, 160758.021885844, 160321.011874377, 160430.592858192, 159217.043417664, 158214.672691349, 158010.702797932, 157610.064694935, 155510.745822736, 153872.158866014, 152087.906927439, 152017.653078901, 150741.118621661, 149932.093931378, 149830.875873219, 150013.23200726, 
150049.713263194, 149940.513745877, 149903.910278723, 149685.266869415, 149102.96366654, 147902.216192626, 146846.566272776, 146191.282982083, 145718.258375352, 145667.285496688, 144371.135896471, 144334.882354167, 144517.299496599, 144903.332602191, 144777.787593319, 144682.064207407, 144562.673721232, 144436.685212052, 144382.826121122, 144282.700211628, 144221.167996787, 144107.573920222, 143969.961768856, 143808.284330463, 143622.671311128, 143473.065494686, 143329.625846474, 143305.669391829, 
143294.054113529, 143673.209341707, 143758.603457902, 143873.214951525, 144030.13973371, 144120.686987902, 144247.361820298, 144295.503360628, 144422.552213011, 144537.193291195, 144705.786016354, 144832.825155631, 145314.862850462, 145628.674302833, 145473.365339243, 145216.039600841, 145012.564403573, 144737.453103497, 144954.188390561, 145033.114927784, 145207.916591641, 145352.448798304, 145515.23935541, 145834.940029966, 146202.81330957, 146262.612794979, 146304.983842542, 146407.510984319, 
146576.575689386, 146773.740462871, 146946.912511005, 147090.177794346, 147233.926292622, 147281.577258148, 147521.060239793, 147688.89685994, 148019.015028835, 148247.180942984, 148337.210311236, 148463.307799135, 148607.207074525, 148823.284226263, 148878.133290119, 149035.162100443, 149065.70554181, 149120.780630001, 149139.125129504, 149236.509993482, 149308.776022992, 148859.445353331, 148835.869072256, 148806.082076514, 148651.127463521, 148478.987837453, 148359.849452517, 148313.359774956, 
148217.114394877, 148158.295995553, 148134.780526677, 148105.212499425, 148082.135415952, 148046.664540478, 148023.226844773, 147970.591351933, 147964.847200582, 147888.756970638, 147865.422467978, 147842.021622859, 147730.560158, 147448.485685623, 147195.904287694, 147166.381733318, 147004.257943647, 146818.561530328, 146963.662028615, 147054.342071526, 147054.975874809, 147106.903302087, 147290.850171542, 147238.936967542, 147134.615441939, 147266.737948525, 145819.586924933, 145346.846658418, 
144144.995878217, 143924.259183734, 143625.816949883, 143511.988802014, 143639.550010138, 143779.558124953, 144559.479308747, 144611.19175474, 144787.451863452, 145539.359164539, 145874.163934758, 145771.720369632, 145587.621240349, 145848.125328436, 145953.010482129, 146254.835264764, 146611.189620558, 146681.394871806, 146807.14973746, 146741.887476644, 146822.464600751, 147003.067728854, 146886.987536669, 146509.97147792, 146335.287036336, 146077.010914358, 145910.295423648, 145792.969334817, 
145993.259908056, 145862.156262225, 146992.614278046, 147868.622658602, 148563.47992933, 149511.715515839, 149454.650978103, 150236.635874344, 150094.454916641, 150235.750654906, 150683.657295347, 152789.108395239, 153226.053864927, 153265.631913688, 153705.456434877, 153838.554151577, 154382.105123279, 154423.443737411, 154605.606013479, 154570.669415012, 154062.190766899, 154609.417536289, 155301.634189516, 155701.424677984, 155664.090866085, 155919.286518438, 155850.664619905, 155599.948068512, 
154797.867151655, 153624.790825757, 152900.451026722, 152425.974431599, 150955.604566796, 150407.723324512, 149865.542898859, 150058.620089551, 150064.12449362, 149849.348855521, 149743.570433399, 149661.570588087, 150464.924091234, 150504.234367714, 150725.450313018, 150544.847683471, 151091.776962488, 151161.8256697, 152449.78019678, 152548.097216957, 152988.546979186, 153579.718521827, 154053.423906004, 154771.402181302, 156133.738308092, 156785.585573649, 156854.489225945, 157442.913438747, 157549.40492683, 
158027.807456375, 158499.936060819, 158532.472800802, 158591.0751848, 158783.652558215, 159063.17349753, 159537.106643927, 160522.161102491, 161577.950503903, 161303.306322049, 161198.524928202, 161072.037949222, 161326.349445786, 161440.554528892, 161723.368096827, 162864.78782369, 162818.496903242, 163075.120842438, 163467.712215092, 164044.481703475, 163824.303146653, 164095.893000285, 165044.025311277, 165446.48085248, 166615.077262255, 168625.663017733, 169393.651845287, 169943.454837364, 170091.405798985, 
170862.582142023, 170831.89189197, 170096.458843736, 170005.803984085), c(961457.022634767, 961534.384560661, 961690.168533032, 961766.986048277, 961907.507205146, 961887.885486997, 961838.36856978, 961919.233565792, 961944.734684956, 962051.701026817, 962236.085457614, 962285.9026187, 962335.731749291, 962289.266359518, 962333.836551058, 962350.291836084, 962402.935128077, 962278.944222729, 962060.474676354, 961745.304741589, 961642.451401514, 961583.148882478, 961728.737152996, 961728.961196372, 
961726.890249507, 961564.057903687, 961530.974736369, 961457.022634767, 158868.395847965, 158748.095947293, 158749.77257605, 158639.675049086, 158651.568333943, 158753.961925329, 158959.122977788, 159023.169957107, 158973.233901662, 158732.316664299, 158732.513418317, 158855.610516074, 158992.55210789, 159198.073797803, 159354.693753516, 159434.830622098, 159615.124624397, 159759.873714706, 159826.743681957, 159816.832115793, 159694.513972798, 159525.521904345, 159317.356581404, 159259.428545828, 
159122.079593777, 159003.825010792, 158962.32274511, 158868.395847965)))
"3",503,"South Shore",503,"South Shore",10.7019,12.1404,9.689,14.6638,10.306,12.7699,9.3561,10.283,3.0547,2.8497,2.6525,2.6121,2.6483,39.7362,42.5232,40.3577,40.3797,40.482,35.388,750,775,800,23.0547,20.4146,18.159,23.894043,1.350208,12.70425043,12.97227958,13.5614872,list(list(c(932416.258805597, 933217.896961211, 934583.480928589, 935105.688843931, 935406.092757673, 935742.677907693, 935530.704615597, 935616.317893484, 935697.500298867, 935877.332747309, 936093.094897895, 935966.660248396, 936151.043154831, 936198.579865653, 936726.153411639, 937214.54735757, 937183.642397779, 937145.791917372, 937134.577830145, 937083.609221314, 937707.134173431, 938114.791192334, 938223.372491067, 938384.53818684, 938408.016050261, 938632.552261222, 939105.758355894, 942124.998240449, 
942473.711644878, 942613.633661434, 943151.300983337, 943562.720194437, 943678.484730738, 943840.453332764, 944038.112045455, 944319.585512998, 944386.289560354, 944386.832929858, 944379.380167986, 944315.896182709, 944263.018922294, 944947.452985166, 945121.400908358, 945337.575715875, 945829.977669312, 945883.881970283, 946238.17252525, 946394.338117634, 946544.410244544, 946699.463377997, 946898.697755039, 947006.801260074, 947378.875673158, 947577.930957019, 947673.566266595, 947914.046308675, 
948284.614241261, 948701.266714922, 948761.31513751, 948833.299774285, 949003.130944595, 949092.754354943, 949422.636508991, 949512.33876129, 949812.281794449, 950028.0877665, 950291.499087958, 950435.323264354, 950458.636270406, 950452.04693362, 950481.597060607, 950511.197501422, 950582.27827684, 950610.991968835, 950526.304067427, 950351.502383586, 950297.261370223, 950182.876633808, 949984.3111787, 949809.593883465, 949598.722549042, 949868.253007994, 949975.905952015, 950053.638621528, 950089.394737292, 
950543.971609047, 950945.005240559, 951166.22109408, 951357.735500949, 951573.10604493, 951746.653041886, 951991.98049764, 952232.958060516, 952371.868735849, 952564.748037908, 952763.325848825, 953146.061984503, 953750.316784739, 953953.819778255, 954175.333745365, 954372.743946177, 954588.479096599, 954630.098352568, 954839.724055465, 955001.326352333, 955222.867627996, 955402.505232435, 955522.717057602, 956054.656121308, 956091.903274301, 956168.899063167, 956259.369534502, 956374.019828979, 
